id,left,top,right,bottom,num_of_points,F,H,L,P
"1258",79.132195,21.208185,79.137195,21.203185,0,0,0,0,0
"1259",79.132195,21.203185,79.137195,21.198185,0,0,0,0,0
"1260",79.132195,21.198185,79.137195,21.193185,0,0,0,0,0
"1261",79.132195,21.193185,79.137195,21.188185,0,0,0,0,0
"1262",79.132195,21.188185,79.137195,21.183185,0,0,0,0,0
"1263",79.132195,21.183185,79.137195,21.178185,0,0,0,0,0
"1264",79.132195,21.178185,79.137195,21.173185,0,0,0,0,0
"1265",79.132195,21.173185,79.137195,21.168185,0,0,0,0,0
"1266",79.132195,21.168185,79.137195,21.163185,0,0,0,0,0
"1267",79.132195,21.163185,79.137195,21.158185,0,0,0,0,0
"1268",79.132195,21.158185,79.137195,21.153185,0,0,0,0,0
"1269",79.132195,21.153185,79.137195,21.148185,32,6,14,0,12
"1270",79.132195,21.148185,79.137195,21.143185,0,0,0,0,0
"1271",79.132195,21.143185,79.137195,21.138185,0,0,0,0,0
"1272",79.132195,21.138185,79.137195,21.133185,0,0,0,0,0
"1273",79.132195,21.133185,79.137195,21.128185,0,0,0,0,0
"1274",79.132195,21.128185,79.137195,21.123185,0,0,0,0,0
"1275",79.132195,21.123185,79.137195,21.118185,0,0,0,0,0
"1276",79.132195,21.118185,79.137195,21.113185,3,0,3,0,0
"1277",79.132195,21.113185,79.137195,21.108185,43,2,24,0,17
"1278",79.132195,21.108185,79.137195,21.103185,0,0,0,0,0
"1279",79.132195,21.103185,79.137195,21.098185,0,0,0,0,0
"1280",79.132195,21.098185,79.137195,21.093185,0,0,0,0,0
"1281",79.132195,21.093185,79.137195,21.088185,0,0,0,0,0
"1282",79.132195,21.088185,79.137195,21.083185,0,0,0,0,0
"1283",79.132195,21.083185,79.137195,21.078185,0,0,0,0,0
"1284",79.132195,21.078185,79.137195,21.073185,0,0,0,0,0
"1285",79.132195,21.073185,79.137195,21.068185,0,0,0,0,0
"1286",79.132195,21.068185,79.137195,21.063185,0,0,0,0,0
"1287",79.132195,21.063185,79.137195,21.058185,0,0,0,0,0
"1288",79.132195,21.058185,79.137195,21.053185,3,0,0,3,0
"1289",79.132195,21.053185,79.137195,21.048185,25,0,1,24,0
"1290",79.132195,21.048185,79.137195,21.043185,25,0,2,23,0
"1291",79.132195,21.043185,79.137195,21.038185,24,0,2,22,0
"1292",79.132195,21.038185,79.137195,21.033185,25,0,0,24,1
"1293",79.132195,21.033185,79.137195,21.028185,21,0,0,21,0
"1294",79.132195,21.028185,79.137195,21.023185,20,0,0,20,0
"1295",79.132195,21.023185,79.137195,21.018185,17,0,0,17,0
"1296",79.132195,21.018185,79.137195,21.013185,0,0,0,0,0
"1297",79.137195,21.253185,79.142195,21.248185,0,0,0,0,0
"1298",79.137195,21.248185,79.142195,21.243185,0,0,0,0,0
"1299",79.137195,21.243185,79.142195,21.238185,0,0,0,0,0
"1300",79.137195,21.238185,79.142195,21.233185,0,0,0,0,0
"1301",79.137195,21.233185,79.142195,21.228185,0,0,0,0,0
"1302",79.137195,21.228185,79.142195,21.223185,0,0,0,0,0
"1303",79.137195,21.223185,79.142195,21.218185,0,0,0,0,0
"1304",79.137195,21.218185,79.142195,21.213185,0,0,0,0,0
"1305",79.137195,21.213185,79.142195,21.208185,0,0,0,0,0
"1306",79.137195,21.208185,79.142195,21.203185,0,0,0,0,0
"1307",79.137195,21.203185,79.142195,21.198185,0,0,0,0,0
"1308",79.137195,21.198185,79.142195,21.193185,0,0,0,0,0
"1309",79.137195,21.193185,79.142195,21.188185,0,0,0,0,0
"1310",79.137195,21.188185,79.142195,21.183185,0,0,0,0,0
"1311",79.137195,21.183185,79.142195,21.178185,0,0,0,0,0
"1312",79.137195,21.178185,79.142195,21.173185,0,0,0,0,0
"1313",79.137195,21.173185,79.142195,21.168185,0,0,0,0,0
"1314",79.137195,21.168185,79.142195,21.163185,0,0,0,0,0
"1315",79.137195,21.163185,79.142195,21.158185,0,0,0,0,0
"1316",79.137195,21.158185,79.142195,21.153185,0,0,0,0,0
"1317",79.137195,21.153185,79.142195,21.148185,13,0,5,0,8
"1318",79.137195,21.148185,79.142195,21.143185,0,0,0,0,0
"1319",79.137195,21.143185,79.142195,21.138185,0,0,0,0,0
"1320",79.137195,21.138185,79.142195,21.133185,0,0,0,0,0
"1321",79.137195,21.133185,79.142195,21.128185,0,0,0,0,0
"1322",79.137195,21.128185,79.142195,21.123185,0,0,0,0,0
"1323",79.137195,21.123185,79.142195,21.118185,0,0,0,0,0
"1324",79.137195,21.118185,79.142195,21.113185,0,0,0,0,0
"1325",79.137195,21.113185,79.142195,21.108185,20,3,11,0,6
"1326",79.137195,21.108185,79.142195,21.103185,23,0,10,0,13
"1327",79.137195,21.103185,79.142195,21.098185,0,0,0,0,0
"1328",79.137195,21.098185,79.142195,21.093185,0,0,0,0,0
"1329",79.137195,21.093185,79.142195,21.088185,0,0,0,0,0
"1330",79.137195,21.088185,79.142195,21.083185,0,0,0,0,0
"1331",79.137195,21.083185,79.142195,21.078185,0,0,0,0,0
"1332",79.137195,21.078185,79.142195,21.073185,0,0,0,0,0
"1333",79.137195,21.073185,79.142195,21.068185,0,0,0,0,0
"1334",79.137195,21.068185,79.142195,21.063185,0,0,0,0,0
"1335",79.137195,21.063185,79.142195,21.058185,0,0,0,0,0
"1336",79.137195,21.058185,79.142195,21.053185,0,0,0,0,0
"1337",79.137195,21.053185,79.142195,21.048185,0,0,0,0,0
"1338",79.137195,21.048185,79.142195,21.043185,0,0,0,0,0
"1339",79.137195,21.043185,79.142195,21.038185,0,0,0,0,0
"1340",79.137195,21.038185,79.142195,21.033185,0,0,0,0,0
"1341",79.137195,21.033185,79.142195,21.028185,0,0,0,0,0
"1342",79.137195,21.028185,79.142195,21.023185,0,0,0,0,0
"1343",79.137195,21.023185,79.142195,21.018185,0,0,0,0,0
"1344",79.137195,21.018185,79.142195,21.013185,0,0,0,0,0
"1345",79.142195,21.253185,79.147195,21.248185,0,0,0,0,0
"1346",79.142195,21.248185,79.147195,21.243185,0,0,0,0,0
"1347",79.142195,21.243185,79.147195,21.238185,0,0,0,0,0
"1348",79.142195,21.238185,79.147195,21.233185,0,0,0,0,0
"1349",79.142195,21.233185,79.147195,21.228185,0,0,0,0,0
"1350",79.142195,21.228185,79.147195,21.223185,0,0,0,0,0
"1351",79.142195,21.223185,79.147195,21.218185,0,0,0,0,0
"1352",79.142195,21.218185,79.147195,21.213185,0,0,0,0,0
"1353",79.142195,21.213185,79.147195,21.208185,0,0,0,0,0
"1354",79.142195,21.208185,79.147195,21.203185,0,0,0,0,0
"1355",79.142195,21.203185,79.147195,21.198185,0,0,0,0,0
"1356",79.142195,21.198185,79.147195,21.193185,0,0,0,0,0
"1357",79.142195,21.193185,79.147195,21.188185,0,0,0,0,0
"1358",79.142195,21.188185,79.147195,21.183185,0,0,0,0,0
"1359",79.142195,21.183185,79.147195,21.178185,0,0,0,0,0
"1360",79.142195,21.178185,79.147195,21.173185,0,0,0,0,0
"1361",79.142195,21.173185,79.147195,21.168185,0,0,0,0,0
"1362",79.142195,21.168185,79.147195,21.163185,0,0,0,0,0
"1363",79.142195,21.163185,79.147195,21.158185,0,0,0,0,0
"1364",79.142195,21.158185,79.147195,21.153185,0,0,0,0,0
"1365",79.142195,21.153185,79.147195,21.148185,19,3,5,0,11
"1366",79.142195,21.148185,79.147195,21.143185,0,0,0,0,0
"1367",79.142195,21.143185,79.147195,21.138185,0,0,0,0,0
"1368",79.142195,21.138185,79.147195,21.133185,0,0,0,0,0
"1369",79.142195,21.133185,79.147195,21.128185,0,0,0,0,0
"1370",79.142195,21.128185,79.147195,21.123185,0,0,0,0,0
"1371",79.142195,21.123185,79.147195,21.118185,0,0,0,0,0
"1372",79.142195,21.118185,79.147195,21.113185,0,0,0,0,0
"1373",79.142195,21.113185,79.147195,21.108185,0,0,0,0,0
"1374",79.142195,21.108185,79.147195,21.103185,11,0,6,0,5
"1375",79.142195,21.103185,79.147195,21.098185,4,0,2,0,2
"1376",79.142195,21.098185,79.147195,21.093185,0,0,0,0,0
"1377",79.142195,21.093185,79.147195,21.088185,0,0,0,0,0
"1378",79.142195,21.088185,79.147195,21.083185,0,0,0,0,0
"1379",79.142195,21.083185,79.147195,21.078185,0,0,0,0,0
"1380",79.142195,21.078185,79.147195,21.073185,0,0,0,0,0
"1381",79.142195,21.073185,79.147195,21.068185,0,0,0,0,0
"1382",79.142195,21.068185,79.147195,21.063185,0,0,0,0,0
"1383",79.142195,21.063185,79.147195,21.058185,0,0,0,0,0
"1384",79.142195,21.058185,79.147195,21.053185,0,0,0,0,0
"1385",79.142195,21.053185,79.147195,21.048185,0,0,0,0,0
"1386",79.142195,21.048185,79.147195,21.043185,0,0,0,0,0
"1387",79.142195,21.043185,79.147195,21.038185,0,0,0,0,0
"1388",79.142195,21.038185,79.147195,21.033185,0,0,0,0,0
"1389",79.142195,21.033185,79.147195,21.028185,0,0,0,0,0
"1390",79.142195,21.028185,79.147195,21.023185,0,0,0,0,0
"1391",79.142195,21.023185,79.147195,21.018185,0,0,0,0,0
"1392",79.142195,21.018185,79.147195,21.013185,0,0,0,0,0
"1393",79.147195,21.253185,79.152195,21.248185,0,0,0,0,0
"1394",79.147195,21.248185,79.152195,21.243185,0,0,0,0,0
"1395",79.147195,21.243185,79.152195,21.238185,0,0,0,0,0
"1396",79.147195,21.238185,79.152195,21.233185,0,0,0,0,0
"1397",79.147195,21.233185,79.152195,21.228185,0,0,0,0,0
"1398",79.147195,21.228185,79.152195,21.223185,0,0,0,0,0
"1399",79.147195,21.223185,79.152195,21.218185,0,0,0,0,0
"1400",79.147195,21.218185,79.152195,21.213185,0,0,0,0,0
"1401",79.147195,21.213185,79.152195,21.208185,0,0,0,0,0
"1402",79.147195,21.208185,79.152195,21.203185,0,0,0,0,0
"1403",79.147195,21.203185,79.152195,21.198185,0,0,0,0,0
"1404",79.147195,21.198185,79.152195,21.193185,0,0,0,0,0
"1405",79.147195,21.193185,79.152195,21.188185,0,0,0,0,0
"1406",79.147195,21.188185,79.152195,21.183185,0,0,0,0,0
"1407",79.147195,21.183185,79.152195,21.178185,0,0,0,0,0
"1408",79.147195,21.178185,79.152195,21.173185,0,0,0,0,0
"1409",79.147195,21.173185,79.152195,21.168185,0,0,0,0,0
"1410",79.147195,21.168185,79.152195,21.163185,0,0,0,0,0
"1411",79.147195,21.163185,79.152195,21.158185,0,0,0,0,0
"1412",79.147195,21.158185,79.152195,21.153185,0,0,0,0,0
"1413",79.147195,21.153185,79.152195,21.148185,30,3,10,0,17
"1414",79.147195,21.148185,79.152195,21.143185,0,0,0,0,0
"1415",79.147195,21.143185,79.152195,21.138185,0,0,0,0,0
"1416",79.147195,21.138185,79.152195,21.133185,0,0,0,0,0
"1417",79.147195,21.133185,79.152195,21.128185,0,0,0,0,0
"1418",79.147195,21.128185,79.152195,21.123185,0,0,0,0,0
"1419",79.147195,21.123185,79.152195,21.118185,0,0,0,0,0
"1420",79.147195,21.118185,79.152195,21.113185,0,0,0,0,0
"1421",79.147195,21.113185,79.152195,21.108185,0,0,0,0,0
"1422",79.147195,21.108185,79.152195,21.103185,0,0,0,0,0
"1423",79.147195,21.103185,79.152195,21.098185,20,0,5,0,15
"1424",79.147195,21.098185,79.152195,21.093185,0,0,0,0,0
"1425",79.147195,21.093185,79.152195,21.088185,0,0,0,0,0
"1426",79.147195,21.088185,79.152195,21.083185,0,0,0,0,0
"1427",79.147195,21.083185,79.152195,21.078185,0,0,0,0,0
"1428",79.147195,21.078185,79.152195,21.073185,0,0,0,0,0
"1429",79.147195,21.073185,79.152195,21.068185,0,0,0,0,0
"1430",79.147195,21.068185,79.152195,21.063185,0,0,0,0,0
"1431",79.147195,21.063185,79.152195,21.058185,0,0,0,0,0
"1432",79.147195,21.058185,79.152195,21.053185,0,0,0,0,0
"1433",79.147195,21.053185,79.152195,21.048185,0,0,0,0,0
"1434",79.147195,21.048185,79.152195,21.043185,0,0,0,0,0
"1435",79.147195,21.043185,79.152195,21.038185,0,0,0,0,0
"1436",79.147195,21.038185,79.152195,21.033185,0,0,0,0,0
"1437",79.147195,21.033185,79.152195,21.028185,0,0,0,0,0
"1438",79.147195,21.028185,79.152195,21.023185,0,0,0,0,0
"1439",79.147195,21.023185,79.152195,21.018185,0,0,0,0,0
"1440",79.147195,21.018185,79.152195,21.013185,0,0,0,0,0
"1441",79.152195,21.253185,79.157195,21.248185,0,0,0,0,0
"1442",79.152195,21.248185,79.157195,21.243185,0,0,0,0,0
"1443",79.152195,21.243185,79.157195,21.238185,0,0,0,0,0
"1444",79.152195,21.238185,79.157195,21.233185,0,0,0,0,0
"1445",79.152195,21.233185,79.157195,21.228185,0,0,0,0,0
"1446",79.152195,21.228185,79.157195,21.223185,0,0,0,0,0
"1447",79.152195,21.223185,79.157195,21.218185,0,0,0,0,0
"1448",79.152195,21.218185,79.157195,21.213185,0,0,0,0,0
"1449",79.152195,21.213185,79.157195,21.208185,0,0,0,0,0
"1450",79.152195,21.208185,79.157195,21.203185,0,0,0,0,0
"1451",79.152195,21.203185,79.157195,21.198185,0,0,0,0,0
"1452",79.152195,21.198185,79.157195,21.193185,0,0,0,0,0
"1453",79.152195,21.193185,79.157195,21.188185,0,0,0,0,0
"1454",79.152195,21.188185,79.157195,21.183185,0,0,0,0,0
"1455",79.152195,21.183185,79.157195,21.178185,0,0,0,0,0
"1456",79.152195,21.178185,79.157195,21.173185,0,0,0,0,0
"1457",79.152195,21.173185,79.157195,21.168185,0,0,0,0,0
"1458",79.152195,21.168185,79.157195,21.163185,0,0,0,0,0
"1459",79.152195,21.163185,79.157195,21.158185,0,0,0,0,0
"1460",79.152195,21.158185,79.157195,21.153185,0,0,0,0,0
"1461",79.152195,21.153185,79.157195,21.148185,50,6,18,0,26
"1462",79.152195,21.148185,79.157195,21.143185,30,3,0,0,27
"1463",79.152195,21.143185,79.157195,21.138185,0,0,0,0,0
"1464",79.152195,21.138185,79.157195,21.133185,0,0,0,0,0
"1465",79.152195,21.133185,79.157195,21.128185,0,0,0,0,0
"1466",79.152195,21.128185,79.157195,21.123185,0,0,0,0,0
"1467",79.152195,21.123185,79.157195,21.118185,0,0,0,0,0
"1468",79.152195,21.118185,79.157195,21.113185,0,0,0,0,0
"1469",79.152195,21.113185,79.157195,21.108185,0,0,0,0,0
"1470",79.152195,21.108185,79.157195,21.103185,0,0,0,0,0
"1471",79.152195,21.103185,79.157195,21.098185,0,0,0,0,0
"1472",79.152195,21.098185,79.157195,21.093185,4,0,2,0,2
"1473",79.152195,21.093185,79.157195,21.088185,0,0,0,0,0
"1474",79.152195,21.088185,79.157195,21.083185,0,0,0,0,0
"1475",79.152195,21.083185,79.157195,21.078185,0,0,0,0,0
"1476",79.152195,21.078185,79.157195,21.073185,0,0,0,0,0
"1477",79.152195,21.073185,79.157195,21.068185,0,0,0,0,0
"1478",79.152195,21.068185,79.157195,21.063185,0,0,0,0,0
"1479",79.152195,21.063185,79.157195,21.058185,0,0,0,0,0
"1480",79.152195,21.058185,79.157195,21.053185,0,0,0,0,0
"1481",79.152195,21.053185,79.157195,21.048185,0,0,0,0,0
"1482",79.152195,21.048185,79.157195,21.043185,0,0,0,0,0
"1483",79.152195,21.043185,79.157195,21.038185,0,0,0,0,0
"1484",79.152195,21.038185,79.157195,21.033185,0,0,0,0,0
"1485",79.152195,21.033185,79.157195,21.028185,0,0,0,0,0
"1486",79.152195,21.028185,79.157195,21.023185,0,0,0,0,0
"1487",79.152195,21.023185,79.157195,21.018185,0,0,0,0,0
"1488",79.152195,21.018185,79.157195,21.013185,0,0,0,0,0
"1489",79.157195,21.253185,79.162195,21.248185,0,0,0,0,0
"1490",79.157195,21.248185,79.162195,21.243185,0,0,0,0,0
"1491",79.157195,21.243185,79.162195,21.238185,0,0,0,0,0
"1492",79.157195,21.238185,79.162195,21.233185,0,0,0,0,0
"1493",79.157195,21.233185,79.162195,21.228185,0,0,0,0,0
"1494",79.157195,21.228185,79.162195,21.223185,0,0,0,0,0
"1495",79.157195,21.223185,79.162195,21.218185,0,0,0,0,0
"1496",79.157195,21.218185,79.162195,21.213185,0,0,0,0,0
"1497",79.157195,21.213185,79.162195,21.208185,0,0,0,0,0
"1498",79.157195,21.208185,79.162195,21.203185,0,0,0,0,0
"1499",79.157195,21.203185,79.162195,21.198185,0,0,0,0,0
"1500",79.157195,21.198185,79.162195,21.193185,0,0,0,0,0
"1501",79.157195,21.193185,79.162195,21.188185,0,0,0,0,0
"1502",79.157195,21.188185,79.162195,21.183185,0,0,0,0,0
"1503",79.157195,21.183185,79.162195,21.178185,0,0,0,0,0
"1504",79.157195,21.178185,79.162195,21.173185,0,0,0,0,0
"1505",79.157195,21.173185,79.162195,21.168185,0,0,0,0,0
"1506",79.157195,21.168185,79.162195,21.163185,0,0,0,0,0
"1507",79.157195,21.163185,79.162195,21.158185,0,0,0,0,0
"1508",79.157195,21.158185,79.162195,21.153185,0,0,0,0,0
"1509",79.157195,21.153185,79.162195,21.148185,29,0,0,0,29
"1510",79.157195,21.148185,79.162195,21.143185,9,0,0,0,9
"1511",79.157195,21.143185,79.162195,21.138185,31,2,0,0,29
"1512",79.157195,21.138185,79.162195,21.133185,0,0,0,0,0
"1513",79.157195,21.133185,79.162195,21.128185,0,0,0,0,0
"1514",79.157195,21.128185,79.162195,21.123185,0,0,0,0,0
"1515",79.157195,21.123185,79.162195,21.118185,0,0,0,0,0
"1516",79.157195,21.118185,79.162195,21.113185,0,0,0,0,0
"1517",79.157195,21.113185,79.162195,21.108185,0,0,0,0,0
"1518",79.157195,21.108185,79.162195,21.103185,0,0,0,0,0
"1519",79.157195,21.103185,79.162195,21.098185,0,0,0,0,0
"1520",79.157195,21.098185,79.162195,21.093185,0,0,0,0,0
"1521",79.157195,21.093185,79.162195,21.088185,0,0,0,0,0
"1522",79.157195,21.088185,79.162195,21.083185,0,0,0,0,0
"1523",79.157195,21.083185,79.162195,21.078185,0,0,0,0,0
"1524",79.157195,21.078185,79.162195,21.073185,0,0,0,0,0
"1525",79.157195,21.073185,79.162195,21.068185,0,0,0,0,0
"1526",79.157195,21.068185,79.162195,21.063185,0,0,0,0,0
"1527",79.157195,21.063185,79.162195,21.058185,0,0,0,0,0
"1528",79.157195,21.058185,79.162195,21.053185,0,0,0,0,0
"1529",79.157195,21.053185,79.162195,21.048185,0,0,0,0,0
"1530",79.157195,21.048185,79.162195,21.043185,0,0,0,0,0
"1531",79.157195,21.043185,79.162195,21.038185,0,0,0,0,0
"1532",79.157195,21.038185,79.162195,21.033185,0,0,0,0,0
"1533",79.157195,21.033185,79.162195,21.028185,0,0,0,0,0
"1534",79.157195,21.028185,79.162195,21.023185,0,0,0,0,0
"1535",79.157195,21.023185,79.162195,21.018185,0,0,0,0,0
"1536",79.157195,21.018185,79.162195,21.013185,0,0,0,0,0
"1537",79.162195,21.253185,79.167195,21.248185,0,0,0,0,0
"1538",79.162195,21.248185,79.167195,21.243185,0,0,0,0,0
"1539",79.162195,21.243185,79.167195,21.238185,0,0,0,0,0
"1540",79.162195,21.238185,79.167195,21.233185,0,0,0,0,0
"1541",79.162195,21.233185,79.167195,21.228185,0,0,0,0,0
"1542",79.162195,21.228185,79.167195,21.223185,0,0,0,0,0
"1543",79.162195,21.223185,79.167195,21.218185,0,0,0,0,0
"1544",79.162195,21.218185,79.167195,21.213185,0,0,0,0,0
"1545",79.162195,21.213185,79.167195,21.208185,0,0,0,0,0
"1546",79.162195,21.208185,79.167195,21.203185,0,0,0,0,0
"1547",79.162195,21.203185,79.167195,21.198185,0,0,0,0,0
"1548",79.162195,21.198185,79.167195,21.193185,0,0,0,0,0
"1549",79.162195,21.193185,79.167195,21.188185,0,0,0,0,0
"1550",79.162195,21.188185,79.167195,21.183185,0,0,0,0,0
"1551",79.162195,21.183185,79.167195,21.178185,0,0,0,0,0
"1552",79.162195,21.178185,79.167195,21.173185,0,0,0,0,0
"1553",79.162195,21.173185,79.167195,21.168185,0,0,0,0,0
"1554",79.162195,21.168185,79.167195,21.163185,0,0,0,0,0
"1555",79.162195,21.163185,79.167195,21.158185,0,0,0,0,0
"1556",79.162195,21.158185,79.167195,21.153185,0,0,0,0,0
"1557",79.162195,21.153185,79.167195,21.148185,3,0,1,0,2
"1558",79.162195,21.148185,79.167195,21.143185,1,0,1,0,0
"1559",79.162195,21.143185,79.167195,21.138185,0,0,0,0,0
"1560",79.162195,21.138185,79.167195,21.133185,24,7,8,0,9
"1561",79.162195,21.133185,79.167195,21.128185,8,0,1,0,7
"1562",79.162195,21.128185,79.167195,21.123185,0,0,0,0,0
"1563",79.162195,21.123185,79.167195,21.118185,0,0,0,0,0
"1564",79.162195,21.118185,79.167195,21.113185,0,0,0,0,0
"1565",79.162195,21.113185,79.167195,21.108185,0,0,0,0,0
"1566",79.162195,21.108185,79.167195,21.103185,0,0,0,0,0
"1567",79.162195,21.103185,79.167195,21.098185,0,0,0,0,0
"1568",79.162195,21.098185,79.167195,21.093185,0,0,0,0,0
"1569",79.162195,21.093185,79.167195,21.088185,0,0,0,0,0
"1570",79.162195,21.088185,79.167195,21.083185,0,0,0,0,0
"1571",79.162195,21.083185,79.167195,21.078185,0,0,0,0,0
"1572",79.162195,21.078185,79.167195,21.073185,0,0,0,0,0
"1573",79.162195,21.073185,79.167195,21.068185,0,0,0,0,0
"1574",79.162195,21.068185,79.167195,21.063185,0,0,0,0,0
"1575",79.162195,21.063185,79.167195,21.058185,0,0,0,0,0
"1576",79.162195,21.058185,79.167195,21.053185,0,0,0,0,0
"1577",79.162195,21.053185,79.167195,21.048185,0,0,0,0,0
"1578",79.162195,21.048185,79.167195,21.043185,0,0,0,0,0
"1579",79.162195,21.043185,79.167195,21.038185,0,0,0,0,0
"1580",79.162195,21.038185,79.167195,21.033185,0,0,0,0,0
"1581",79.162195,21.033185,79.167195,21.028185,0,0,0,0,0
"1582",79.162195,21.028185,79.167195,21.023185,0,0,0,0,0
"1583",79.162195,21.023185,79.167195,21.018185,0,0,0,0,0
"1584",79.162195,21.018185,79.167195,21.013185,0,0,0,0,0
"1585",79.167195,21.253185,79.172195,21.248185,0,0,0,0,0
"1586",79.167195,21.248185,79.172195,21.243185,0,0,0,0,0
"1587",79.167195,21.243185,79.172195,21.238185,0,0,0,0,0
"1588",79.167195,21.238185,79.172195,21.233185,0,0,0,0,0
"1589",79.167195,21.233185,79.172195,21.228185,0,0,0,0,0
"1590",79.167195,21.228185,79.172195,21.223185,0,0,0,0,0
"1591",79.167195,21.223185,79.172195,21.218185,0,0,0,0,0
"1592",79.167195,21.218185,79.172195,21.213185,0,0,0,0,0
"1593",79.167195,21.213185,79.172195,21.208185,0,0,0,0,0
"1594",79.167195,21.208185,79.172195,21.203185,0,0,0,0,0
"1595",79.167195,21.203185,79.172195,21.198185,0,0,0,0,0
"1596",79.167195,21.198185,79.172195,21.193185,0,0,0,0,0
"1597",79.167195,21.193185,79.172195,21.188185,0,0,0,0,0
"1598",79.167195,21.188185,79.172195,21.183185,0,0,0,0,0
"1599",79.167195,21.183185,79.172195,21.178185,0,0,0,0,0
"1600",79.167195,21.178185,79.172195,21.173185,0,0,0,0,0
"1601",79.167195,21.173185,79.172195,21.168185,0,0,0,0,0
"1602",79.167195,21.168185,79.172195,21.163185,0,0,0,0,0
"1603",79.167195,21.163185,79.172195,21.158185,0,0,0,0,0
"1604",79.167195,21.158185,79.172195,21.153185,0,0,0,0,0
"1605",79.167195,21.153185,79.172195,21.148185,0,0,0,0,0
"1606",79.167195,21.148185,79.172195,21.143185,0,0,0,0,0
"1607",79.167195,21.143185,79.172195,21.138185,0,0,0,0,0
"1608",79.167195,21.138185,79.172195,21.133185,0,0,0,0,0
"1609",79.167195,21.133185,79.172195,21.128185,8,0,0,0,8
"1610",79.167195,21.128185,79.172195,21.123185,8,0,3,0,5
"1611",79.167195,21.123185,79.172195,21.118185,0,0,0,0,0
"1612",79.167195,21.118185,79.172195,21.113185,0,0,0,0,0
"1613",79.167195,21.113185,79.172195,21.108185,0,0,0,0,0
"1614",79.167195,21.108185,79.172195,21.103185,0,0,0,0,0
"1615",79.167195,21.103185,79.172195,21.098185,0,0,0,0,0
"1616",79.167195,21.098185,79.172195,21.093185,0,0,0,0,0
"1617",79.167195,21.093185,79.172195,21.088185,0,0,0,0,0
"1618",79.167195,21.088185,79.172195,21.083185,0,0,0,0,0
"1619",79.167195,21.083185,79.172195,21.078185,0,0,0,0,0
"1620",79.167195,21.078185,79.172195,21.073185,0,0,0,0,0
"1621",79.167195,21.073185,79.172195,21.068185,0,0,0,0,0
"1622",79.167195,21.068185,79.172195,21.063185,0,0,0,0,0
"1623",79.167195,21.063185,79.172195,21.058185,0,0,0,0,0
"1624",79.167195,21.058185,79.172195,21.053185,0,0,0,0,0
"1625",79.167195,21.053185,79.172195,21.048185,0,0,0,0,0
"1626",79.167195,21.048185,79.172195,21.043185,0,0,0,0,0
"1627",79.167195,21.043185,79.172195,21.038185,0,0,0,0,0
"1628",79.167195,21.038185,79.172195,21.033185,0,0,0,0,0
"1629",79.167195,21.033185,79.172195,21.028185,0,0,0,0,0
"1630",79.167195,21.028185,79.172195,21.023185,0,0,0,0,0
"1631",79.167195,21.023185,79.172195,21.018185,0,0,0,0,0
"1632",79.167195,21.018185,79.172195,21.013185,0,0,0,0,0
"1633",79.172195,21.253185,79.177195,21.248185,0,0,0,0,0
"1634",79.172195,21.248185,79.177195,21.243185,0,0,0,0,0
"1635",79.172195,21.243185,79.177195,21.238185,0,0,0,0,0
"1636",79.172195,21.238185,79.177195,21.233185,0,0,0,0,0
"1637",79.172195,21.233185,79.177195,21.228185,0,0,0,0,0
"1638",79.172195,21.228185,79.177195,21.223185,0,0,0,0,0
"1639",79.172195,21.223185,79.177195,21.218185,0,0,0,0,0
"1640",79.172195,21.218185,79.177195,21.213185,0,0,0,0,0
"1641",79.172195,21.213185,79.177195,21.208185,0,0,0,0,0
"1642",79.172195,21.208185,79.177195,21.203185,0,0,0,0,0
"1643",79.172195,21.203185,79.177195,21.198185,0,0,0,0,0
"1644",79.172195,21.198185,79.177195,21.193185,0,0,0,0,0
"1645",79.172195,21.193185,79.177195,21.188185,0,0,0,0,0
"1646",79.172195,21.188185,79.177195,21.183185,0,0,0,0,0
"1647",79.172195,21.183185,79.177195,21.178185,0,0,0,0,0
"1648",79.172195,21.178185,79.177195,21.173185,0,0,0,0,0
"1649",79.172195,21.173185,79.177195,21.168185,0,0,0,0,0
"1650",79.172195,21.168185,79.177195,21.163185,0,0,0,0,0
"1651",79.172195,21.163185,79.177195,21.158185,0,0,0,0,0
"1652",79.172195,21.158185,79.177195,21.153185,0,0,0,0,0
"1653",79.172195,21.153185,79.177195,21.148185,0,0,0,0,0
"1654",79.172195,21.148185,79.177195,21.143185,2,0,2,0,0
"1655",79.172195,21.143185,79.177195,21.138185,0,0,0,0,0
"1656",79.172195,21.138185,79.177195,21.133185,0,0,0,0,0
"1657",79.172195,21.133185,79.177195,21.128185,0,0,0,0,0
"1658",79.172195,21.128185,79.177195,21.123185,2,0,2,0,0
"1659",79.172195,21.123185,79.177195,21.118185,9,2,5,0,2
"1660",79.172195,21.118185,79.177195,21.113185,0,0,0,0,0
"1661",79.172195,21.113185,79.177195,21.108185,0,0,0,0,0
"1662",79.172195,21.108185,79.177195,21.103185,0,0,0,0,0
"1663",79.172195,21.103185,79.177195,21.098185,0,0,0,0,0
"1664",79.172195,21.098185,79.177195,21.093185,0,0,0,0,0
"1665",79.172195,21.093185,79.177195,21.088185,0,0,0,0,0
"1666",79.172195,21.088185,79.177195,21.083185,0,0,0,0,0
"1667",79.172195,21.083185,79.177195,21.078185,0,0,0,0,0
"1668",79.172195,21.078185,79.177195,21.073185,0,0,0,0,0
